lived-in,"Rome Mayor Walter Veltroni expressed his dismay over the permission , noting that Priebke has expressed no public remorse for the massacre .",Walter Veltroni,Rome
lived-in,"CARACAS -- Venezuela 's president , Hugo Chavez , told a Wednesday public meeting that he does not want any kind of relationship with Colombia 's government while Alvaro Uribe is president there .",Hugo Chavez,CARACAS
lived-in,"39 , Hannah Jane Arnett Wilson , Hong Kong , 1:01.49 .",Hannah Jane Arnett Wilson,Hong Kong
lived-in,"Two other leaders of the lawyers movement , Ali Ahmed Kurd , of Quetta , and Tariq Mehmood , of Islamabad , are also under house arrest .",Ali Ahmed Kurd,Quetta
lived-in,"The royal command , which was countersigned by Parliament President Yongyuth Tiyapairat , was read to him at Samak 's house in Bangkok .",Samak,Bangkok
lived-in,"Palo Alto-based Better Place along with San Francisco Mayor Gavin Newsom , Oakland Mayor Ron Dellums and San Jose Mayor Chuck Reed announced the deal , which sets out to install charging stations in northern California homes , businesses , parking lots and government buildings by 2012 .",Mayor Gavin Newsom,San Francisco
lived-in,"Less than a week later , just after the April 4 , 1968 , assassination of the Rev. Martin Luther King Jr. , Johnson listened to Atlanta Mayor Ivan Allen saying he was trying to maintain calm in his city .",Ivan Allen,Atlanta
lived-in,"While Kucinich 's support is slight here , polls show a statistical tie for first among Obama , Sen. Hillary Rodham Clinton of New York and former North Carolina Sen. John Edwards .",John Edwards,Carolina
lived-in,"If the Republican race had no clear front-runner, the Democrats had two, and little room in the campaign spotlight for the third man on the ballot, former North Carolina Sen. John Edwards.",John Edwards,North Carolina
lived-in,"The House voted Monday to confer Congress ' highest honor on famed Houston heart surgeon Dr. Michael DeBakey , joining the Senate in approving the Congressional Gold Medal for the 99-year-old medical trailblazer .",Dr. Michael DeBakey,Houston
lived-in,"`` Come Be My Light : The Private Writings of the ` Saint of Calcutta , ' '' which was released Tuesday , recounts Mother Teresa 's anguish over the crisis of faith , and the pain she felt over her separation from God .",Mother Teresa,Calcutta
lived-in,"The 71-year-old billionaire media tycoon from Milan will face a new rival in the form of popular Rome Mayor Walter Veltroni , the new 52-year-old flagbearer of the left .",Walter Veltroni,Rome
lived-in,"U.S. Secretary of State Condoleezza Rice on Monday renewed such calls in Paris , during a donors conference for the Palestinians .",Condoleezza Rice,U.S.
lived-in,Their massive custom home dwarfs every house in the Bay Pines neighborhood where Jamie grew up.,Jamie,Bay Pines
lived-in,Senegal midfielder Papa Bouba Diop came close to giving Harry Redknapp's side a dream start when he shot inches wide of Edwin Van der Saar's right hand post with only ten seconds on the clock.,Papa Bouba Diop,Senegal
lived-in,"Survivors include five children , all in the Salt Lake City area : Kathleen Barnes , Richard Gordon Hinckley , Virginia Pearce , Clark Bryant Hinckley and Jane Dudley .",Gordon Hinckley,Salt Lake City
lived-in,"After Smith's candor, Alistair Darling, Britain's finance minister, said he had smoked pot ``occasionally in my youth.''",Alistair Darling,Britain
lived-in,Mayor Gavin Newsom signed legislation requiring the city of San Francisco to issue identification cards to undocumented immigrants and other residents who can not or will not apply for driver 's licenses .,Mayor Gavin Newsom,San Francisco
lived-in,Ayers and Obama live in Chicago 's Hyde Park neighborhood .,Obama,Chicago
lived-in,"Shawn Carter , better known as the rapper Jay-Z , also has a Reebok deal but says he was a drug dealer in his native Brooklyn as a youth .",Shawn Carter,Brooklyn
lived-in,"Aref , who had been living in Amman for three years , died of natural causes at Al-Hussein Medical Centre , a military hospital in the Jordanian capital , according to a family source .",Aref,Amman
lived-in,"But on Monday , as a retrenched primary schedule saw candidates genuflecting to the region 's newfound February relevance , Sen. John McCain of Arizona stopped by Vanderbilt Hall -LRB- inside the terminal , near the 42nd Street taxi line -RRB- for a hastily scheduled campaign appearance .",Sen. John McCain,Arizona
lived-in,"Republican Senator Charles Grassley of Iowa , another beef producing state , told Lee that South Korea should stop refusing US beef imports `` for invalid reasons , and contrary to Korea 's commitments through the World Trade Organization . ''",Charles Grassley,Iowa
lived-in,"BOMBER 'S FINAL MESSAGES EXHORT FIGHTERS AGAINST U.S. Thom Shanker contributed reporting from Washington , and William Glaberson and Margot Williams from New York .",Margot Williams,U.S.
lived-in,`` Milk '' -- Sean Penn stars as the gay rights activist and San Francisco city supervisor Harvey Milk .,Harvey Milk,San Francisco
lived-in,"WHITE PLAINS , New York -- Bernard Kerik , who served as police commissioner when Rudy Giuliani was New York City mayor , surrenders to face federal corruption charges in a case that could prove to be an embarrassment for Giuliani 's campaign for the Republican presidential nomination .",Giuliani,New York City
lived-in,"Former senator John Edwards , D-N.C. , raised about $ 9 million during the past three months , while New Mexico Gov. Bill Richardson raised about $ 7 million .",Bill Richardson,New Mexico
lived-in,"An earlier , separate investigation by Alaska 's Legislature found that Palin had abused her office .",Palin,Alaska
lived-in,"Khadr 's sister , Zaynab Khadr , who lives in Toronto , said she was pessimistic his situation would improve soon .",Zaynab Khadr,Toronto
lived-in,"With Tallahassee now an outpost by air, it's worth recalling former state Sen. Lee Weissenborn of Miami, who tried to move the capital to the more centrally located city of Orlando and failed miserably.",Lee Weissenborn,Miami
lived-in,"Last week , 52 senators , including 44 Republicans , voted to support a similar proposal sponsored by GOP Sens. John W. Warner of Virginia and Susan Collins of Maine .",Susan Collins,Maine
lived-in,"Preisler, who grew up in Brooklyn, has written more than 20 thrillers, but one of his biggest thrills, he said, is writing a biweekly column, ""Deep in the Red,"" for YesNetwork.com, the Web site of the Yankees' cable network.",Preisler,Brooklyn
lived-in,"Sen. Christopher S. Bond of Missouri , the ranking Republican on the Intelligence Committee , said Tuesday , `` To stall legislation needed to help our intelligence community prevent attacks and protect American lives is not only irresponsible , it 's also dangerous . ''",Christopher S. Bond,Missouri
lived-in,"The presidential campaign of Sen. John McCain is trying to put to rest an ethical controversy over Alaska Gov. Sarah Palin 's firing of a state official , releasing e-mails supporting the vice presidential candidate 's contention that she dismissed her public safety commissioner over budget disagreements , not because he would not fire her ex-brother-in-law .",Gov. Sarah Palin,Alaska
lived-in,"The show is like a journey , which starts in Titian 's Venice , calmly for the most part , and ends in Rembrandt 's Amsterdam , with calm restored again .",Rembrandt,Amsterdam
lived-in,Perpignan 's David Marty is expected to start in his place .,David Marty,Perpignan
lived-in,"`` She is so out of step with the American people , '' said former Massachusetts Gov. Mitt Romney , '' joined by Sen. John McCain and Rudy Giuliani in criticizing the former first lady .",Gov. Mitt Romney,Massachusetts
lived-in,"`` If Barack Obama were the nominee , you would expect Ed Rendell and -LRB- Philadelphia mayor -RRB- Michael Nutter would work like crazy to deliver Pennsylvania .",Michael Nutter,Philadelphia
lived-in,"Until a week ago, Oakland County in suburban Detroit, where Fleck lives, was called the battleground of the battleground for the 2008 election: a must-win county in a must-win state.",Fleck,Oakland County
lived-in,"Besides Cazayoux and Childers , the coalition has endorsed three other Democratic challengers in Republican districts : Jill Derby in Nevada , Christine Jennings in Florida and Elwyn Tinklenberg in Minnesota .",Jill Derby,Nevada
lived-in,"McCain was favored in New York , New Jersey , Connecticut , Delaware and his home state of Arizona , with 251 delegates combined .",McCain,Arizona
lived-in,"But the conspiracy allegedly dreamed up by Blagojevich was an unwelcome development in Obama 's transition to power , threatening something Obama has avoided throughout his career -- the taint of Chicago politics .",Obama,Chicago
lived-in,"But Republicans like Sen. Tom Coburn of Oklahoma say that with the federal government spending more than $ 20 billion on AIDS treatment , prevention and research , a stronger focus on prevention and medical care is the main need , not more federal money .",Sen. Tom Coburn,Oklahoma
lived-in,"`` We have told the Israelis that they are wrong in adopting these measures , which we fully reject , '' Abbas said after meeting with Egyptian President Hosni Mubarak in Cairo .",President Hosni Mubarak,Cairo
lived-in,"Fellow Indians S.S.P. Chowrasia and Arjun Atwal have also tasted victory this year, as have New Zealand's Mark Brown and Thaworn Wiratchant of Thailand.",Thaworn Wiratchant,Thailand
lived-in,Donald L. Fowler is a South Carolina superdelegate who supports Clinton.,Donald L. Fowler,South Carolina
lived-in,"Fears of another Katrina led Nagin and Gov. Bobby Jindal to order a massive evacuation that succeeded in removing 90 percent of the population , or roughly 1.9 million people , from southern Louisiana .",Bobby Jindal,Louisiana
lived-in,"In the hangar, Colonel Susan Luz of North Scituate, R.I., embraced her husband, George, closed her eyes, and stood for several minutes in silence, running her hands across his back under his wool sport coat.",Susan Luz,North Scituate
lived-in,"""Mr. Barta, you've been in front of me when I was in Criminal Court,"" Justice Laura A. Ward of State Supreme Court in Manhattan said, not unkindly, looking down from the bench at the defendant.",Laura A. Ward,Manhattan
lived-in,"This year , the scene of Jesus ' birth was depicted in a recreation of Joseph 's Nazareth home rather than the traditional manger in Bethlehem .",Joseph,Nazareth
lived-in,"Souchak, who lived in Belleair, Fla., is survived by his wife, Nancy; his sons Chris, Mike and Frank; a daughter, Patti Taylor; and five grandchildren, The Herald-Sun of Durham, N.C., reported.",Mike,Belleair
lived-in,"Obama tapped free trade advocate and former Dallas mayor Ron Kirk , 54 , as US trade representative to take on the complex , delicate task of juggling global negotiations .",Ron Kirk,Dallas
lived-in,"Even more, Clinton's likely main rivals for the nomination at this point, Sen. Barack Obama of Illinois and former Sen. John Edwards of North Carolina, plan to run their campaigns from their home states and portray themselves as Americans who understand the hardships of average citizens.",John Edwards,North Carolina
lived-in,"McConnell, a Republican senator from Kentucky, is married to U.S. Labor Secretary Elaine Chao.",McConnell,Kentucky
lived-in,"""What We Do Is Secret"" -- A biopic chronicling the short and troubled life of Darby Crash, creator of the seminal Los Angeles punk band the Germs.",Darby Crash,Los Angeles
lived-in,"U.S. Ambassador Ryan Crocker , who has been less forthcoming than Gen. David Petraeus in advance of his testimony , will join Petraeus in pushing for maintaining the U.S. troop surge , seeing it as the only viable option to prevent Iraq and the region from plunging into further chaos , U.S. officials said .",Petraeus,U.S.
lived-in,Former Academia Sinica President Lee Yuan-tseh suggested Wednesday that changes be made in the university enrollment system and said some senior high schools in Taiwan operate like a `` training camp for skills to pass college entrance examinations . '',Lee Yuan-tseh,Taiwan
lived-in,"My high opinion of Taiwanese food may be somewhat biased: My wife, Jean, grew up in Taipei, and her family still lives there, on the edge of Ximending, an exuberant neon-lighted night life- and-shopping zone that's like a friendlier version of Shibuya in Tokyo.",Jean,Taipei
lived-in,"Tsang was Hong Kong 's No. 2 ranking leader when Tung resigned , and many believe Beijing backed him because of his long experience in the civil service .",Tsang,Hong Kong
lived-in,"However , they announced no final accord and said Sharif would only disclose details of their discussions after a party meeting in his home city of Lahore on Friday .",Sharif,Lahore
lived-in,"Walter Veltroni , 52 , a onetime Communist Party member who went on to become mayor of Rome , headed the Democratic Party , a new party of Prodi camp members .",Walter Veltroni,Rome
lived-in,"The Hudsons , who have insisted on not allowing 27-year-old Jennifer 's fame to alter their lives , lived in a three-story white house in Chicago bookended by vacant lots .",Jennifer,Chicago
lived-in,"During the Florida Republican primary campaign , a blogging tax lawyer blew the whistle on Bill Keller , a St. Petersburg televangelist who preached on his Web site that a vote for former Gov. Mitt Romney of Massachusetts , a Mormon , was `` a vote for Satan . ''",Gov. Mitt Romney,Massachusetts
lived-in,"Holly is the hometown of former Colorado Gov. Roy Romer , who was in Washington but was calling friends there .",Roy Romer,Colorado
lived-in,"On Wednesday , Hatem Ben Arfa and Karim Benzema both scored to lead Lyon over Lorient , helping the defending champion recover from its loss to struggling Lens four days earlier .",Karim Benzema,Lyon
lived-in,"Sen. Trent Lott of Mississippi , the Senate 's No. 2 Republican , plans to resign his seat before the end of the year , The Associated Press has learned .",Trent Lott,Mississippi
lived-in,"His friend David Wilhelm , former chairman of the Democratic National Committee and a sometime resident of the Windy City , says Axelrod has played an important role in diminishing the racial tensions that once racked Chicago , first by helping Harold Washington , the city 's first -LRB- and still only -RRB- black mayor , elected with the votes of white liberals , then by helping Richard Daley , the mayor today and the recipient of large numbers of black votes -- including a majority of them in last year 's reelection campaign , when both of Daley 's opponents were black .",Harold Washington,Chicago
lived-in,"In Seoul , Hill will meet with South Korea 's president-elect Lee Myung-Bak , who has signalled a tougher line on the North than outgoing Roh Moo-Hyun .",Roh Moo-Hyun,Seoul
lived-in,"On Friday , Obama met with French President Nicolas Sarkozy in Paris , where they discussed Iran , the wars in Iraq and Afghanistan , climate change and other issues .",Nicolas Sarkozy,Paris
lived-in,"Eighth-seeded Andy Murray of Britain advanced with a 6-2 , 0-6 , 6-4 win over ninth seed Stanislas Wawrinka of Switzerland , and No. 7 seed James Blake beat Dmitry Tursunov 4-6 , 6-1 , 6-4 .",Stanislas Wawrinka,Switzerland
lived-in,"``I think it's a movie about a hoax, perpetuated by a man who happens to bear my name,'' Irving said Wednesday, from his home in Aspen, Colo.",Irving,Aspen
lived-in,Shnewer is from Jordan.,Shnewer,Jordan
lived-in,Foreign Advisor of the Bangladesh caretaker government Dr Iftekhar Ahmed Chowdhury summoned Myanmar Ambassador in Dhaka U Phae Thann Oo at the Foreign Ministry Monday afternoon and conveyed the government's decision.,Iftekhar Ahmed Chowdhury,Bangladesh
lived-in,"Former Arkansas Gov. Mike Huckabee , a one-time Baptist minister now campaigning for president , has also seen interest among evangelicals deepen since Sen. Sam Brownback of Kansas -- a conservative darling -- dropped out of the race last week .",Sam Brownback,Kansas
lived-in,"Republican candidates were just as hard pressed , as former New York City Mayor Rudolph Giuliani battled former Massachusetts Gov. Mitt Romney for the momentum-bolstering title of `` top fund raiser . ''",Mayor Rudolph Giuliani,New York City
lived-in,"Aung San Suu Kyi , 62 , has spent most of the past 17 years under house arrest in Yangon .",Aung San Suu Kyi,Yangon
lived-in,"The Republican race , winnowed mainly to Arizona Sen. John McCain and former Massachusetts Gov. Mitt Romney , will be much clearer .",Sen. John McCain,Arizona
lived-in,"They are Tom Loeffler , a former Texas congressman who was named the campaign 's national campaign finance chairman , and Steve Schmidt , who ran California Gov. Arnold Schwarzenegger 's re-election campaign .",Tom Loeffler,Texas
lived-in,"Many residents in the suburb of Croxteth , where Rhys lived and was shot , claim they are living in fear of gun crime .",Rhys,Croxteth
lived-in,"Morricone has worked with some of the finest film directors of the end of the last century , including Federico Fellini and Pier Paolo Pasolini , as well as Leone , his classmate at school in Rome , and he gleefully tells anyone who will listen that he turned down the chance to fly to Los Angeles to compose a few minutes of music for Quentin Tarantino 's `` Kill Bill . ''",Leone,Rome
lived-in,"Similarly , in the Democratic contest , the poor showing by former North Carolina Sen. John Edwards in Saturday 's Nevada caucus -- he got just 4 percent of the vote -- leaves Democrats with a choice between Clinton and Obama .",John Edwards,North Carolina
lived-in,"Serra , Sao Paulo 's state governor , lost the presidential race in 2002 that made Silva Brazil 's first working-class president .",Serra,Sao Paulo
lived-in,"`` I am waiting calmly , '' said Sarkozy , voting in the posh Neuilly - Sur-Seine , just west of Paris , where he presided as mayor .",Sarkozy,Paris
lived-in,"Sao Paulo state Governor Jose Serra said no one could have survived the 1,000 degrees Celsius fireball .",Jose Serra,Sao Paulo
lived-in,But Romania coach Florin Segarceanu believes they can cause some problems for the French .,Florin Segarceanu,Romania
lived-in,Former world champion Bruno Kernen of Switzerland was airlifted from the course with neck and knee injuries after badly landing a jump coming out of a turn.,Bruno Kernen,Switzerland
lived-in,Former Republican National Committee Regional Director James Tobin of Maine was convicted by a jury in 2005 of helping arrange the phone-jam calls .,James Tobin,Maine
lived-in,"The anti-abortion support is divided among several other candidates , including Mitt Romney , the former governor of Massachusetts , a relatively recent convert to the cause , and Fred Thompson , the former senator of Tennessee .",Mitt Romney,Massachusetts
lived-in,"The Clintons teamed up with Democratic vice presidential nominee Joe Biden , a native of Scranton and a man with working-class roots , just 23 days before the presidential election .",Joe Biden,Scranton
lived-in,"Obama , in only his second trip out of his home city of Chicago since his historic election triumph last month , was set to meet the state executives battling a combined forecast budget deficit of 200 billion dollars .",Obama,Chicago
lived-in,Andrea Yates drowned her five children in the family 's Houston bathtub in 2001 .,Andrea Yates,Houston
lived-in,"But West Indies all-rounder Bravo , who like the 38-year-old Lara is from Santa Cruz in Trinidad , indicated the criticism was misplaced .",Bravo,Santa Cruz
lived-in,"Also Saturday , former Massachusetts governor Mitt Romney easily won Nevada 's Republican caucus with more than 51 percent of the vote , adding to his victories in Michigan and Wyoming , after his rivals spurned the state in favor of South Carolina .",Mitt Romney,Massachusetts
lived-in,"Obama becomes the third Democratic candidate to run television advertisements , following Gov. Bill Richardson of New Mexico and Sen. Christopher J. Dodd of Connecticut , who have broadcast spots in Iowa and New Hampshire .",Bill Richardson,New Mexico
lived-in,"Hassan Abujihaad, 31, from the Western state of Arizona, was arrested Wednesday in a case that began in Connecticut on the U.S. Atlantic seaboard and followed a suspected terrorist network across the country and into Europe and the Middle East.",Hassan Abujihaad,Arizona
lived-in,"Fighting has been intense in South Waziristan , home to the militant leader Baitullah Mehsud .",Baitullah Mehsud,South Waziristan
lived-in,"`` The most powerful weapon in the struggle against extremism is not bullets or bombs -- it is the universal appeal of freedom , '' Bush said , speaking to an audience that included Vaclav Havel , the first president of the Czech Republic , and Cheol Hwan-kang , the author of `` The Aquariums of Pyongyang , '' an account of 10 years he spent as a child in a North Korean concentration camp .",Vaclav Havel,Czech Republic
lived-in,"`` I watch the Republican candidates -- Giuliani , Romney , McCain -- and what I see is George Bush on steroids , '' said former Sen. John Edwards of North Carolina , who has been waging a strong campaign in this state .",John Edwards,North Carolina
lived-in,"Standing before about 200,000 die-hard racing fans who had spent hours sweating, drinking and revving up for the Pepsi 400, Rudolph W. Giuliani, the former New York mayor who is much more Brooklyn than bayou, acknowledged the obvious.",Rudolph W. Giuliani,New York
lived-in,"Cardinal Rodriguez Maradiaga , the 64-year-old Archbishop of Tegucigalpa , succeeds Frenchman Denis Vienot , 61 , who was the organization 's first secular leader .",Cardinal Rodriguez Maradiaga,Tegucigalpa
lived-in,"Steele , a 51-year-old Army reservist from Virginia serving full - time , is accused of letting detainees use his cell phone to make unmonitored calls , having an inappropriate relationship with a female interpreter , failing to obey orders and possessing pornographic videos .",Steele,Virginia
lived-in,"Fadlallah 's religious organization in Beirut sent dozens for free , adding another current to what has become an intellectual free - for-all unmatched anywhere in the Shiite world .",Fadlallah,Beirut
lived-in,"As of 59 percent of precincts reporting in Louisiana , Huckabee led Arizona Senator McCain with 48 percent to 38 percent .",Senator McCain,Arizona
lived-in,"`` I care deeply about the people of Zimbabwe , I am extremely disappointed in the election , which I labeled a sham election , '' Bush said with African Union chief and Tanzania President Jakaya Kikwete .",Jakaya Kikwete,Tanzania
lived-in,"Gopal Hosur , a deputy police chief of Bangalore , where Ahmed grew up , discussed what had been learned about Ahmed in an interview on Sunday .",Ahmed,Bangalore
lived-in,"Galen Rupp, who is from Portland and runs for the University of Oregon, finished second, to the delight of the Hayward Field crowd, which erupted when he briefly took the lead late in the race.",Galen Rupp,Portland
lived-in,"Republican Sen. Charles Grassley of Iowa spoke Friday , but other Republican leaders who had been invited did not attend .",Charles Grassley,Iowa
lived-in,The Texas-born Gonzalez ran for mayor of San Francisco as a Green Party candidate in 2003 but lost to Gavin Newsom .,Gavin Newsom,San Francisco
lived-in,"He is locked in a tight race with Anchorage Mayor Mark Begich , a Democrat .",Mark Begich,Anchorage
lived-in,"Chinese President Hu Jintao 's arrival Wednesday ahead of the summit generated intense media coverage in Peru , with live television broadcasting his escorted trip from the airport to the center of Lima to see Peruvian President Alan Garcia .",Alan Garcia,Lima
lived-in,"He is trying to show differences between himself and Giuliani , who trails former Massachusetts Governor Mitt Romney and Senator John McCain in the latest CNN-WMUR-TV poll conducted by the University of New Hampshire Survey Center .",Governor Mitt Romney,Massachusetts
lived-in,"Pakistan has refused to let outsiders question Khan , including from the U.N. 's International Atomic Energy Agency , but says it has shared the findings of its own questioning of Khan .",Khan,Pakistan
lived-in,"After visits to the F. Scott and Zelda Fitzgerald Museum in Montgomery, Ala. (Zelda's hometown), and a seminar on Zelda's paintings at Rollins College in Winter Park, she began organizing the library's event.",Zelda,Montgomery
lived-in,"Suu Kyi , who is held under house arrest in Yangon by the military junta , appeared outside her house last week as a gesture of support for the marchers .",Suu Kyi,Yangon
lived-in,The emergency measure was adopted under pressure from Rome Mayor Walter Veltroni in the wake of the killing in late October of a 47-year-old Italian woman allegedly by a Romanian gypsy youth .,Walter Veltroni,Rome
lived-in,"Samak also remains under investigation for corruption over the purchase of fire trucks while he was Bangkok governor , a post equivalent to mayor .",Samak,Bangkok
lived-in,"He turned to Chicago operative David Axelrod , a veteran of former Chicago mayor Harold Washington 's campaign , to help execute one of the most improbable and incredible wins in history .",David Axelrod,Chicago
lived-in,A former executive of the dissolved Thai Rak Thai Party confirmed on Saturday that some ex - party members have invited the former Bangkok governor Samak Sundaravej to lead them to form a new political party .,Samak Sundaravej,Bangkok
lived-in,"Samberg , Akiva Schaffer and Jorma Taccone , who have been friends since junior high school in Berkeley , Calif. , made the leap to `` SNL '' as a trio .",Jorma Taccone,Berkeley
lived-in,"But Sen. Bob Corker , a Republican from Tennessee , said he spoke with the White House early Sunday and no decisions had been made .",Sen. Bob Corker,Tennessee
lived-in,"The girl, identified as Phusi, lived in Udaysar village in Rajasthan state, and wanted to go to school but the nearest one was a long distance away and her family could not afford to buy her a bicycle for the trip, the Hindustan Times reported.",Phusi,Udaysar
lived-in,Among them were Senators Edward Kennedy and John Kerry of Massachusetts and Barbara Boxer and Dianne Feinstein of California .,John Kerry,Massachusetts
lived-in,"In Madrid , senior cabinet members , including Foreign Minister Miguel Angel Moratinos and Defense Minister Carme Chacon , held an emergency meeting Monday to discuss the crisis , a government source said .",Miguel Angel Moratinos,Madrid
lived-in,"But not entirely: A former New York Times reporter, Michelle O'Donnell, had met Pioquinto when she served as a translator to help another reporter who was interviewing Pioquinto at her home in Queens.",Pioquinto,Queens
lived-in,"And on the GOP side , former Massachusetts Gov. Mitt Romney , who has spent millions in Iowa , has been threatened recently on two fronts -- nasty battles with upstart former Arkansas Gov. Mike Huckabee and Arizona Sen. John McCain , who returned to Iowa on Wednesday after surging in the polls .",Gov. Mitt Romney,Massachusetts
lived-in,"Lawmakers in Nepal were expected Friday to elect Maoist leader Prachanda as the Himalayan country's new prime minister, ending months of deadlock following the abolition of the monarchy.",Prachanda,Nepal
lived-in,"When not in Pailin , Ieng Sary lives in a villa in the Cambodian capital Phnom Penh .",Ieng Sary,Phnom Penh
lived-in,"Even before his indictment on Tuesday , the senator was behind in polls against the leading Democratic challenger , Mayor Mark Begich of Anchorage .",Mark Begich,Anchorage
lived-in,"Meanwhile in Paris , French President Nicolas Sarkozy 's top diplomatic adviser insisted the meeting between Kouchner and al - Moallem was no sign of thaw between the two countries or a resumption of France-Syria dialogue .",Nicolas Sarkozy,Paris
lived-in,"Meanwhile , in case anybody thought that only Democrats had been slightly unhinged by too many months in the Hawkeye State , former Massachusetts Gov. Mitt Romney 's campaign finished on a bizarre note with a TV ad attacking actor Chuck Norris as a hypocrite for supporting Mike Huckabee , who as governor of Arkansas pardoned the sort of bad guys Chuck used to kick across the TV screen .",Gov. Mitt Romney,Massachusetts
lived-in,"Christian and eight other mutineers first made their home on Pitcairn Island with a group of Tahitian women , but their descendants moved nearly 6,000 km -LRB- 3,700 miles -RRB- to Norfolk Island in 1856 when Pitcairn became too small for them .",Christian,Pitcairn Island
lived-in,"`` We , Heath 's family , can confirm the very tragic , untimely and accidental passing of our dearly loved son , brother and doting father of Matilda , '' said the actor 's father Kim Ledger , reading a statement outside the family home in Perth .",Matilda,Perth
lived-in,"Summoning memories of his slain brother , former President John F. Kennedy , who is still revered among Democrats four decades after his 1963 assassination , the veteran senator from Massachusetts led two generations of Kennedys on Monday in endorsing Obama .",President John F. Kennedy,Massachusetts
lived-in,"`` It means a lot , '' said LSU wide receiver Craig Davis , who grew up in New Orleans .",Craig Davis,New Orleans
lived-in,"""It's tough being funny when we're not used to being funny,"" said Representative Brian Wallace, a Democrat from South Boston.",Brian Wallace,South Boston
lived-in,"A major figure in Scandinavia, a conductor and composer in demand throughout the world who keeps places in London, Finland and a tony area of Los Angeles, Salonen greeted me at a casual cafe by saying it was good to be home.",Salonen,London
lived-in,"Mitt Romney , the former Massachusetts governor , leads in Iowa and is in a tight race with Giuliani in New Hampshire .",Mitt Romney,Massachusetts
lived-in,"US nuclear negotiator Christopher Hill will meet his North Korean counterpart during a tour of Asian capitals ahead of the six - party heads of delegation meeting next week , a US official said Monday .",Christopher Hill,US
lived-in,"Bell , Nelson and others in both parties believe the fallout from the dismissals of the prosecutors is not enough to derail the re - election of Domenici , an immensely popular figure in New Mexico .",Domenici,New Mexico
lived-in,"According to the boys ' manager , Martin Weiss -LRB- who is of no relation to Darian -RRB- , the video has especially tugged at the heartstrings of Dennis Kucinich , the Democratic congressman from Ohio who 's also running for president .",Dennis Kucinich,Ohio
lived-in,"Israel is on a collision course with Palestinian Islamic Hamas movement , and should the ceasefire continue to remain elusive , the collision could come any time in the next few days , Israeli Defense Minister Ehud Barak said on Monday .",Ehud Barak,Israel
lived-in,"`` I would buy a car in the US in a second , '' said Rahul Sood , a 35 - year-old computer gaming executive in Calgary .",Rahul Sood,Calgary
lived-in,"Chirac, 74, was mayor of Paris from 1977 to 1995.",Chirac,Paris
lived-in,One factor keeping McCain from claiming a majority sooner is that former Massachusetts Gov. Mitt Romney has yet to release his 288 delegates despite quitting the race .,Gov. Mitt Romney,Massachusetts
lived-in,"However , several of the defendants have alleged that 43-year-old Prince Laurent knew that 175,000 euros -LRB- 231,770 dollars -RRB- of the money was used to refurbish his home on the outskirts of Brussels in the 1990s .",Prince Laurent,Brussels
lived-in,"8 , Brendan Christian , Antigua and Barbuda , 6.72 .",Brendan Christian,Antigua and Barbuda
lived-in,"Myanmar has been ruled by the military since 1962 , and keeps opposition leader Aung San Suu Kyi under house arrest in Yangon .",Aung San Suu Kyi,Yangon
lived-in,"Councilman David I. Weprin, a Queens Democrat, yesterday called for legislation to let auxiliary officers carry tear gas spray and extendable nightsticks and to improve benefits for auxiliary officers killed or disabled in the line of duty.",David I. Weprin,Queens
lived-in,"Fighting has been intense in South Waziristan , home to the militant leader Baitullah Mehsud .",Baitullah Mehsud,South Waziristan
lived-in,"In the eastern city of Kolkata , which Mother Teresa made home for most of her life , her followers were confident that she would be recognized as a saint .",Mother Teresa,Kolkata
lived-in,"Former Sen. John Edwards of North Carolina , who voted to authorize the use of force but later recanted , called it `` a betrayal '' for Congress merely to pass a non-binding resolution .",John Edwards,North Carolina
lived-in,"She was held for the next 8 1\/2 years by Wolfgang Priklopil , who largely confined her to a tiny underground dungeon in his home in a quiet Vienna suburb .",Wolfgang Priklopil,Vienna
lived-in,"Sulak was arrested at his home in Bangkok by police from the northeastern province of Khon Kaen , where he had delivered the speech .",Sulak,Bangkok
lived-in,"Former Massachusetts Gov. Mitt Romney , who dropped out of the race last week , had 288 , and Huckabee had 241 .",Gov. Mitt Romney,Massachusetts
lived-in,"`` The government has on several occasions , made its view clear that an international monitoring mission is unwarranted and unacceptable at present , '' Human Rights Minister Mahinda Samarasinghe said Wednesday in a letter addressed to Robert Blake , the U.S. ambassador in Sri Lanka .",Mahinda Samarasinghe,Sri Lanka
lived-in,"Nobody knows this better than Rep. Sander M. Levin, chairman of the Ways and Means Subcommittee on Trade and a 24-year veteran of the House from the suburbs of Detroit.",Sander M. Levin,Detroit
lived-in,"Rudy Giuliani , the one-time New York City mayor , was sidelined politically in 2000 after he was diagnosed with prostate cancer , only to re-enter the fray ahead of next year 's presidential race .",Rudy Giuliani,New York City
lived-in,Estrada is on trial on plunder charges and is being held under house arrest in a villa near Manila .,Estrada,Manila
lived-in,-- PARIS -- Front-runner Nicolas Sarkozy prepares for a last big Paris rally while Socialist rival Segolene Royal visits a state support service for the homeless as France 's presidential election heads into its final week .,Nicolas Sarkozy,Paris
lived-in,"Roughly 11,000 customers were blacked out in southern Illinois and more than 5,000 had no electric heat or lights in Kansas , where Gov. Kathleen Sebelius declared a statewide state of emergency .",Kathleen Sebelius,Kansas
